claim_number,age_of_driver,gender,marital_status,safty_rating,annual_income,high_education_ind,address_change_ind,living_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present_ind,liab_prct,channel,policy_report_filed_ind,claim_est_payout,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,vehicle_weight,fraud
13383,47,F,1.0,72,60681,1,1,Own,80020,2/21/2015,Saturday,Local,5,0.0,50,Broker,1,931.36,1,Large,15000.0,blue,73848.98871,0
21377,54,F,1.0,74,116779,1,1,Own,15030,2/4/2016,Thursday,Parking Lot,20,1.0,54,Online,1,0.0,1,Compact,15000.0,silver,44851.16223,0
16646,38,M,1.0,81,98491,0,1,Rent,20156,11/28/2015,Saturday,Local,0,1.0,100,Phone,1,4088.67,1,Large,15000.0,gray,18308.86385,0
11530,54,M,1.0,67,56360,0,1,Rent,15007,3/5/2016,Saturday,Local,10,0.0,7,Broker,0,0.0,1,Compact,21808.767095036572,gray,26249.63187,0
29454,45,F,1.0,79,62930,0,1,Own,80015,10/14/2016,Friday,Parking Lot,12,0.0,50,Broker,0,0.0,1,Large,15000.0,silver,8179.915781999999,0
5498,34,M,1.0,61,64570,1,0,Rent,20158,12/20/2016,Tuesday,Highway,3,1.0,50,Broker,0,0.0,1,Medium,26581.947681711827,black,28574.92065,0
3876,31,M,1.0,69,38955,1,1,Own,80031,10/10/2015,Saturday,Parking Lot,0,0.0,3,Online,1,0.0,1,Large,15000.0,black,27604.70887,0
20401,31,M,1.0,72,114508,1,1,Own,15046,5/25/2016,Wednesday,Local,8,0.0,58,Broker,0,2405.4,5,Large,58828.54955182178,gray,7155.056956,0
3627,42,M,1.0,60,119795,0,1,Own,20102,5/12/2015,Tuesday,Local,0,0.0,0,Broker,1,0.0,1,Medium,15000.0,gray,22104.30213,0
23467,42,M,1.0,85,76459,1,1,Rent,15009,10/20/2016,Thursday,Local,0,0.0,7,Broker,1,4840.97,11,Compact,15000.0,gray,31257.94707,1
16830,42,F,1.0,94,101670,1,0,Own,85072,7/11/2015,Saturday,Local,12,1.0,16,Broker,0,0.0,1,Medium,15000.0,black,32017.29017,0
6753,35,F,1.0,79,106038,1,0,Rent,50026,12/9/2016,Friday,Highway,1,0.0,0,Broker,0,0.0,1,Compact,56237.593325370486,gray,15283.86094,0
5112,46,M,1.0,71,36212,1,0,Own,15052,12/14/2015,Monday,Parking Lot,0,0.0,22,Broker,0,1411.21,17,Compact,15914.7373406429,other,7761.940062999999,0
14158,53,F,1.0,70,41123,1,1,Own,80003,5/21/2015,Thursday,Local,13,1.0,4,Broker,0,0.0,1,Large,15000.0,white,23133.87629,0
16013,58,F,1.0,62,101752,1,1,Own,80022,12/30/2015,Wednesday,Local,3,0.0,4,Online,1,0.0,1,Large,15000.0,black,31265.09184,0
3556,44,M,1.0,94,44216,1,0,Rent,85074,8/2/2015,Sunday,Local,0,0.0,50,Broker,0,0.0,7,Medium,47103.05767957823,white,9669.749348,0
10387,37,F,0.0,83,84355,1,1,Own,50025,10/4/2015,Sunday,Local,0,0.0,26,Broker,1,5520.08,3,Medium,15000.0,gray,16430.851000000002,0
19752,51,M,1.0,89,40202,1,1,Own,20135,4/6/2015,Monday,Parking Lot,0,0.0,69,Online,1,0.0,2,Medium,15000.0,white,20820.65663,0
24452,58,F,1.0,85,87814,1,0,Rent,50025,1/20/2016,Wednesday,Local,22,0.0,7,Broker,1,0.0,1,Medium,87148.93181110061,blue,13231.90144,0
11060,62,M,1.0,84,106885,1,1,Own,85054,11/10/2016,Thursday,Local,9,0.0,17,Broker,0,0.0,2,Compact,64002.6486133029,blue,25316.48429,0
2527,68,M,1.0,81,62988,1,1,Own,80046,9/27/2016,Tuesday,Highway,0,0.0,54,Broker,1,3710.92,1,Compact,24513.0442944577,white,37825.84861,0
24455,46,F,0.0,59,33522,1,0,Own,15012,11/30/2015,Monday,Local,0,0.0,1,Broker,0,0.0,7,Compact,15000.0,blue,18343.16504,1
15033,63,F,0.0,73,109784,1,0,Rent,50005,9/17/2015,Thursday,Local,0,1.0,29,Broker,0,13362.75,1,Large,70631.42392914594,blue,36693.4769,0
24906,22,F,0.0,43,109658,1,1,Rent,15009,10/13/2015,Tuesday,Parking Lot,0,0.0,11,Phone,0,0.0,7,Medium,15704.75197169667,other,7679.982416,0
24695,36,M,0.0,52,105516,0,1,Own,15017,12/6/2016,Tuesday,Parking Lot,7,0.0,80,Broker,0,0.0,1,Large,15000.0,blue,52027.5035,0
1169,43,F,1.0,80,115416,1,1,Rent,15046,12/1/2015,Tuesday,Local,0,0.0,0,Phone,1,4953.71,1,Compact,26742.3564314044,silver,13342.26796,0
16137,23,M,0.0,67,72240,1,1,Rent,85082,5/10/2016,Tuesday,Local,12,0.0,50,Online,0,4627.44,1,Compact,15000.0,silver,17921.26769,0
20529,42,M,0.0,55,32907,0,1,Own,50029,5/10/2016,Tuesday,Highway,0,0.0,49,Broker,1,1789.09,1,Large,15000.0,blue,41127.69387,0
7893,33,F,0.0,66,122927,1,0,Own,80001,3/10/2015,Tuesday,Local,5,0.0,51,Broker,0,0.0,1,Compact,55764.61571425577,gray,38238.08519,0
3150,86,M,0.0,68,75079,1,1,Rent,15060,12/7/2016,Wednesday,Highway,0,0.0,59,Broker,0,1507.74,4,Compact,41909.53355702573,black,15454.80991,1
12007,45,F,1.0,97,60592,1,0,Own,85073,4/21/2016,Thursday,Parking Lot,0,0.0,80,Broker,1,0.0,1,Medium,56625.39958360767,other,7941.587890999999,0
17265,51,M,0.0,85,66859,1,0,Own,80012,10/7/2015,Wednesday,Highway,19,1.0,89,Broker,1,13029.95,1,Large,68748.48560911903,blue,30852.59874,0
19123,33,M,0.0,92,75196,1,1,Own,85026,7/19/2015,Sunday,Local,2,0.0,74,Broker,1,1309.33,3,Medium,38637.64958357066,blue,28405.777830000003,0
13440,44,M,0.0,74,94992,1,1,Own,85062,12/24/2016,Saturday,Local,0,0.0,32,Broker,1,5570.44,6,Compact,15000.0,gray,29358.99539,0
1468,68,M,1.0,87,31816,1,1,Own,50047,2/25/2015,Wednesday,Highway,6,0.0,18,Broker,1,3003.41,5,Large,15000.0,white,24378.90318,0
8155,31,F,1.0,74,58076,1,0,Rent,20165,4/17/2016,Sunday,Local,13,1.0,56,Phone,1,0.0,2,Medium,60441.75803463952,white,36910.50998,0
25662,48,F,1.0,83,103214,1,1,Own,80010,4/3/2015,Friday,Local,0,0.0,91,Broker,1,3725.97,2,Medium,57361.3470714799,gray,11621.63771,0
13834,29,M,1.0,70,113332,1,1,Rent,50008,4/28/2015,Tuesday,Parking Lot,12,0.0,92,Phone,1,5188.41,1,Medium,44947.37236901293,blue,33813.5444,0
12154,50,F,1.0,66,39397,0,1,Own,20108,7/17/2015,Friday,Parking Lot,9,0.0,94,Broker,1,9606.28,1,Compact,32523.639759212536,white,10662.66099,0
16837,38,F,0.0,87,90807,1,1,Own,50008,2/20/2016,Saturday,Parking Lot,0,1.0,10,Broker,0,0.0,3,Medium,15000.0,gray,10993.99691,0
27705,57,F,0.0,75,106436,1,0,Own,20116,8/1/2015,Saturday,Local,0,1.0,57,Broker,1,774.3,14,Large,15000.0,other,20693.10405,0
4138,38,M,1.0,95,116850,1,0,Own,85027,6/5/2016,Sunday,Parking Lot,0,0.0,3,Broker,1,1365.44,1,Medium,15000.0,blue,10862.87528,0
19424,29,F,1.0,81,50063,1,0,Rent,50056,12/23/2016,Friday,Local,0,0.0,37,Phone,1,3182.12,1,Large,31931.939266304587,other,10448.9241,0
25080,38,M,1.0,64,107046,1,1,Rent,50038,9/5/2015,Saturday,Parking Lot,0,0.0,95,Broker,0,0.0,4,Large,17171.227264080546,silver,25985.93428,0
4151,29,F,1.0,85,65909,0,0,Rent,80013,6/7/2015,Sunday,Parking Lot,0,0.0,97,Online,0,0.0,17,Large,15000.0,white,16480.65523,0
6469,34,M,1.0,91,96310,1,0,Own,85071,3/4/2016,Friday,Local,9,1.0,92,Phone,1,0.0,1,Medium,15000.0,silver,40111.48814,0
14018,51,F,1.0,78,124191,1,1,Own,50047,1/9/2016,Saturday,Parking Lot,0,0.0,28,Broker,1,0.0,1,Large,46453.06742169208,other,23544.43298,0
16964,49,M,1.0,82,123602,0,1,Rent,15001,9/15/2015,Tuesday,Parking Lot,0,0.0,50,Broker,1,0.0,1,Compact,54933.03712219981,other,16409.57207,0
6572,21,M,1.0,64,109335,0,0,Rent,85034,2/16/2015,Monday,Parking Lot,0,0.0,29,Phone,0,11680.79,8,Large,15000.0,other,16677.70266,0
15367,33,F,0.0,89,119904,1,1,Rent,80001,7/31/2016,Sunday,Highway,0,0.0,91,Broker,1,913.32,3,Medium,64981.74555381219,white,10926.48345,1
25742,30,M,0.0,76,99897,1,1,Own,80106,10/22/2016,Saturday,Local,10,0.0,11,Phone,1,2446.03,1,Large,47102.53294672596,black,41009.30778,0
24321,62,F,0.0,90,68017,1,0,Own,20109,12/16/2016,Friday,Highway,0,0.0,1,Broker,1,0.0,1,Compact,16395.077310952238,silver,32393.96485,0
15156,41,M,1.0,81,39321,0,0,Rent,15060,3/19/2016,Saturday,Highway,1,1.0,100,Phone,0,2562.48,1,Compact,15000.0,other,7492.270273999999,0
13780,29,M,1.0,14,39781,1,0,Rent,85036,12/6/2015,Sunday,Parking Lot,0,0.0,15,Online,0,1396.55,1,Large,56631.068743480166,white,27570.18545,0
868,47,F,1.0,47,94367,1,0,Rent,20111,1/26/2015,Monday,Local,0,1.0,93,Broker,1,0.0,1,Compact,93802.83205887726,white,12387.66037,0
20542,50,F,1.0,65,86918,1,0,Own,85045,4/28/2016,Thursday,Highway,0,0.0,0,Phone,1,0.0,10,Medium,61519.42199280494,red,34887.25865,1
29115,42,F,1.0,84,87615,0,1,Own,50032,2/4/2016,Thursday,Local,0,0.0,88,Broker,0,0.0,10,Large,53416.70780785449,other,30867.14873,0
25664,50,F,1.0,86,88540,0,1,Own,50039,9/23/2016,Friday,Local,1,0.0,75,Broker,1,0.0,1,Compact,15000.0,white,12457.8212,0
403,54,F,1.0,67,52221,1,0,Rent,15024,2/1/2016,Monday,Local,18,0.0,95,Broker,0,10439.17,1,Large,15000.0,gray,6347.918292,1
4429,47,M,1.0,74,30255,1,0,Own,15033,1/19/2016,Tuesday,Highway,0,0.0,73,Broker,0,5437.9,5,Compact,52819.534993906615,silver,16375.0255,0
3058,48,M,1.0,75,88908,1,0,Rent,85074,6/25/2015,Thursday,Parking Lot,8,0.0,2,Broker,1,0.0,1,Medium,15000.0,gray,6214.275197,0
27417,67,M,0.0,84,42170,0,1,Own,85025,7/22/2016,Friday,Highway,11,0.0,4,Broker,1,1929.54,1,Compact,68665.08834046772,other,10884.87284,1
7061,31,F,1.0,66,99476,1,0,Own,85062,1/16/2016,Saturday,Local,5,0.0,66,Broker,0,0.0,1,Large,34510.25403451507,white,19184.93991,0
16549,36,M,1.0,96,94895,0,0,Own,80108,5/20/2015,Wednesday,Local,0,0.0,98,Broker,0,0.0,1,Large,16266.766731798169,blue,13670.22796,0
14864,41,F,1.0,57,120063,0,0,Own,20160,3/7/2015,Saturday,Parking Lot,0,0.0,91,Broker,1,7333.81,10,Medium,15000.0,blue,36533.50913,0
10391,40,F,1.0,73,34225,0,0,Own,80017,1/26/2015,Monday,Local,3,1.0,98,Broker,0,1316.77,9,Compact,15000.0,red,24634.18589,0
11348,24,F,1.0,79,55689,1,1,Rent,15005,10/10/2016,Monday,Highway,0,0.0,9,Online,1,2773.27,10,Large,15000.0,silver,26381.5919,1
12213,47,F,1.0,86,32387,1,0,Own,20107,3/12/2016,Saturday,Highway,2,0.0,21,Phone,0,2737.73,4,Compact,15000.0,blue,19347.49013,0
3318,57,F,1.0,64,105554,0,1,Rent,20148,3/4/2015,Wednesday,Parking Lot,15,0.0,83,Broker,0,0.0,1,Medium,24716.65998459231,blue,40113.41194,0
12119,74,F,1.0,78,91408,1,1,Rent,20160,10/11/2016,Tuesday,Highway,9,0.0,49,Broker,1,0.0,1,Medium,15000.0,white,30842.84924,0
7866,29,M,0.0,83,115069,1,0,Own,50037,8/27/2016,Saturday,Parking Lot,5,0.0,1,Online,1,0.0,1,Large,50521.18159915906,other,17145.14891,0
12127,43,M,1.0,76,90022,1,1,Rent,15012,7/10/2015,Friday,Local,2,1.0,93,Broker,0,0.0,1,Large,17356.55530075432,blue,34122.51191,0
6852,50,M,0.0,57,116578,0,0,Rent,85032,7/6/2015,Monday,Parking Lot,0,0.0,8,Broker,1,4864.29,5,Compact,27027.669061525103,white,13980.71391,0
18232,41,F,0.0,81,96794,1,1,Rent,50027,12/10/2015,Thursday,Local,0,0.0,85,Broker,1,0.0,9,Medium,27924.78995576335,black,33819.58142,0
17719,38,F,1.0,80,116408,1,0,Rent,85004,8/18/2015,Tuesday,Local,9,1.0,50,Broker,0,1660.91,1,Large,15000.0,silver,29950.86694,0
24881,47,F,1.0,86,118638,1,1,Own,15025,7/9/2015,Thursday,Parking Lot,20,0.0,76,Broker,1,5654.66,1,Medium,15000.0,gray,17482.04475,0
28434,39,M,1.0,89,74424,1,0,Rent,85038,10/21/2016,Friday,Highway,0,0.0,63,Broker,0,3939.38,3,Large,33632.03891516382,red,19246.3984,0
6998,33,F,1.0,84,114752,1,0,Own,15022,2/2/2015,Monday,Parking Lot,0,0.0,98,Phone,0,5298.79,7,Large,15000.0,silver,20057.88243,0
28793,43,M,0.0,98,33208,1,1,Rent,50008,9/21/2016,Wednesday,Highway,8,1.0,74,Phone,1,1470.69,1,Compact,15000.0,black,38881.46024,1
707,38,F,1.0,70,64154,1,1,Own,15001,1/4/2016,Monday,Local,0,0.0,97,Phone,0,0.0,14,Compact,59168.198077759895,blue,51668.90094,0
3492,34,F,0.0,75,68498,1,1,Own,20108,7/18/2016,Monday,Local,9,0.0,24,Broker,1,0.0,1,Compact,15000.0,white,4480.619032,0
15340,40,F,1.0,54,109069,1,1,Own,85030,9/18/2015,Friday,Parking Lot,0,1.0,98,Broker,1,693.17,5,Large,47691.68754516151,black,14713.56119,0
4574,48,M,1.0,86,107565,1,1,Rent,50048,6/8/2016,Wednesday,Local,0,0.0,95,Broker,1,1538.32,1,Compact,55246.98368634569,black,40926.7583,0
13248,36,M,1.0,83,79347,0,1,Rent,20103,2/25/2016,Thursday,Local,0,0.0,78,Broker,1,0.0,1,Large,15000.0,black,19607.16104,0
15824,51,F,1.0,78,40910,1,0,Own,80107,5/29/2015,Friday,Highway,0,0.0,100,Broker,0,4128.68,5,Medium,26530.221654902783,red,15423.12274,0
24854,36,M,0.0,67,69157,0,0,Rent,80040,11/23/2016,Wednesday,Local,10,0.0,0,Phone,0,3673.79,1,Medium,26911.803943499774,black,53437.777010000005,0
7055,58,M,1.0,69,53923,0,1,Own,50039,9/2/2015,Wednesday,Local,0,0.0,94,Broker,0,0.0,3,Large,15000.0,white,31463.70057,1
5581,70,F,1.0,16,65094,0,1,Own,20129,11/30/2016,Wednesday,Local,10,1.0,5,Phone,0,0.0,1,Medium,41814.00666137095,black,26124.13372,1
3152,42,F,1.0,86,55111,1,1,Rent,85030,7/18/2015,Saturday,Parking Lot,0,0.0,64,Broker,1,0.0,1,Medium,15000.0,black,20586.93054,0
6618,33,F,1.0,91,39007,1,1,Own,15025,2/22/2015,Sunday,Local,0,0.0,98,Phone,0,2925.33,7,Medium,57359.94098282947,gray,39326.72402,0
29036,51,M,0.0,96,111102,1,0,Own,50028,4/2/2016,Saturday,Local,2,0.0,50,Broker,1,1431.25,1,Large,65119.176100534285,gray,35011.890080000005,0
11992,56,M,1.0,60,99061,0,0,Own,80027,2/5/2015,Thursday,Highway,1,0.0,72,Phone,0,0.0,5,Large,15000.0,red,47517.50592,0
4023,53,M,0.0,90,110978,1,1,Own,20105,10/25/2016,Tuesday,Highway,14,0.0,12,Broker,1,4734.48,5,Large,39873.09701888092,gray,28318.09285,0
23066,29,M,0.0,70,95327,1,0,Own,50012,7/26/2015,Sunday,Local,0,0.0,23,Online,1,0.0,1,Medium,30282.264286004283,gray,44043.322210000006,0
2608,68,F,1.0,75,95600,1,1,Rent,80104,8/4/2015,Tuesday,Highway,0,0.0,1,Broker,1,6150.17,1,Compact,15000.0,silver,41290.84448,0
21672,59,M,0.0,83,62732,1,0,Own,80108,5/9/2016,Monday,Local,0,0.0,15,Broker,1,0.0,8,Medium,41868.684679059545,black,22009.78414,0
11631,80,F,1.0,63,78883,1,0,Own,85064,9/18/2015,Friday,Local,0,1.0,42,Broker,0,952.51,1,Medium,81166.64078355572,silver,15465.9856,0
9119,69,M,0.0,65,85500,1,0,Own,50013,7/17/2015,Friday,Highway,0,0.0,99,Broker,1,2951.93,1,Medium,21078.68236555092,black,9794.861534,0
9183,25,M,0.0,85,50220,0,0,Rent,80037,7/6/2016,Wednesday,Highway,16,0.0,95,Online,1,0.0,7,Large,31272.842698816617,red,22915.11723,1
2430,40,F,0.0,85,122665,1,1,Own,20104,8/17/2016,Wednesday,Parking Lot,1,0.0,1,Broker,0,0.0,6,Large,26317.03211146772,white,17162.34149,0
16631,43,F,1.0,50,54017,0,1,Own,20149,7/27/2015,Monday,Local,0,0.0,91,Online,1,11702.15,1,Large,33282.96890491718,white,22084.84995,0
3816,64,F,0.0,58,31933,0,1,Own,50049,7/20/2015,Monday,Highway,13,0.0,50,Phone,1,4243.02,1,Compact,15000.0,black,15180.52861,0
22417,74,M,1.0,59,83075,1,1,Own,20163,8/29/2016,Monday,Local,10,0.0,21,Phone,1,0.0,9,Large,73478.3795406945,white,12699.78464,1
26838,49,M,1.0,85,82167,0,1,Rent,50054,6/21/2016,Tuesday,Local,14,1.0,50,Broker,1,0.0,3,Medium,36997.74910122962,gray,14362.09758,0
18647,61,F,1.0,69,40884,0,1,Own,80028,10/7/2015,Wednesday,Local,10,0.0,31,Online,1,9048.94,1,Compact,20826.609334793065,black,21878.67776,0
836,37,F,0.0,66,46936,1,1,Rent,20146,12/27/2015,Sunday,Parking Lot,0,0.0,98,Broker,1,3144.59,1,Compact,45459.4938707535,black,18004.784069999998,0
13257,54,F,0.0,55,87214,1,0,Rent,20109,3/30/2015,Monday,Highway,0,0.0,50,Broker,0,0.0,1,Medium,15000.0,gray,41994.30313,0
24509,27,M,0.0,64,68539,0,0,Rent,85061,3/24/2016,Thursday,Parking Lot,1,0.0,53,Online,1,0.0,9,Large,35937.230335445696,gray,17828.21461,0
8625,40,F,1.0,72,64585,0,0,Rent,50048,7/2/2016,Saturday,Local,0,1.0,76,Broker,1,2450.56,1,Compact,74563.62316967166,black,26101.10229,1
1174,34,M,1.0,69,118175,0,0,Own,50023,1/20/2015,Tuesday,Local,0,0.0,77,Phone,1,810.24,1,Large,15000.0,red,13438.92726,0
22530,39,M,0.0,83,36243,1,1,Own,80004,11/17/2016,Thursday,Parking Lot,6,0.0,61,Phone,0,2258.47,2,Medium,78806.36263139217,white,10875.12208,0
8103,59,M,0.0,66,82098,1,1,Own,20111,4/23/2015,Thursday,Parking Lot,0,1.0,98,Broker,0,0.0,1,Medium,15000.0,red,27176.82402,0
16118,36,F,0.0,86,95353,0,1,Rent,80005,1/21/2015,Wednesday,Parking Lot,0,0.0,14,Broker,1,6752.45,6,Medium,15000.0,other,43636.59283,0
21674,64,M,0.0,99,31866,1,0,Own,80105,2/25/2015,Wednesday,Local,0,0.0,70,Broker,0,1134.74,1,Medium,40999.14830508582,other,25919.18684,0
8099,40,F,0.0,50,98297,1,1,Rent,20159,12/26/2015,Saturday,Parking Lot,13,0.0,8,Broker,1,2680.71,1,Compact,50994.41372190572,red,16542.46215,0
4952,43,M,0.0,70,60942,0,1,Rent,20106,3/20/2016,Sunday,Local,6,0.0,84,Phone,1,0.0,7,Medium,44223.0649674117,blue,14097.50448,0
15195,50,F,1.0,37,65616,0,1,Own,20165,12/9/2015,Wednesday,Parking Lot,0,0.0,49,Broker,0,13187.11,1,Medium,20718.27916850437,gray,22747.10901,0
16635,38,M,1.0,75,47916,0,1,Own,85050,10/20/2016,Thursday,Highway,11,0.0,62,Phone,1,3805.19,1,Medium,16497.299906105465,blue,14316.14294,0
21807,49,F,1.0,77,113190,0,1,Rent,0,5/26/2015,Tuesday,Local,13,0.0,50,Broker,0,2222.64,1,Compact,15000.0,black,12129.31143,0
29680,46,M,1.0,96,45396,1,0,Own,15012,10/28/2015,Wednesday,Parking Lot,9,0.0,4,Broker,1,0.0,1,Medium,15000.0,silver,23806.59927,0
19178,38,M,1.0,52,85046,0,1,Own,50022,6/3/2015,Wednesday,Parking Lot,0,0.0,21,Phone,1,2326.89,1,Compact,15000.0,other,11215.30114,0
23064,30,M,0.0,94,90266,0,0,Own,50046,9/25/2015,Friday,Parking Lot,0,0.0,2,Phone,0,0.0,1,Medium,15000.0,other,25482.25168,0
7796,56,M,1.0,82,92857,1,0,Rent,20153,2/14/2016,Sunday,Local,0,0.0,87,Phone,1,200.38,5,Large,15000.0,silver,14010.39215,0
27722,71,F,1.0,43,76540,0,0,Own,50002,10/17/2016,Monday,Parking Lot,0,1.0,1,Broker,1,10924.61,1,Medium,28876.55703319711,red,15253.26419,0
3408,25,F,0.0,72,87532,1,1,Rent,80038,2/11/2016,Thursday,Local,0,0.0,50,Online,1,0.0,5,Large,28412.787600546457,red,42633.58848,0
22971,47,M,1.0,66,112860,1,1,Rent,80025,7/12/2016,Tuesday,Highway,10,1.0,21,Phone,1,1944.75,1,Medium,15000.0,gray,15584.69136,1
15785,31,M,1.0,67,114760,0,1,Own,50005,2/5/2016,Friday,Local,4,1.0,18,Phone,1,292.56,1,Medium,15000.0,other,37515.267530000005,0
8964,23,M,1.0,91,120146,1,1,Own,50055,9/27/2015,Sunday,Local,0,0.0,1,Online,1,0.0,1,Compact,15000.0,black,32375.90277,0
1998,46,F,1.0,78,123303,0,1,Rent,50040,7/23/2016,Saturday,Local,0,0.0,66,Phone,0,766.88,1,Medium,15000.0,blue,22088.10843,0
25184,43,M,0.0,62,42972,0,1,Own,15022,2/4/2016,Thursday,Local,0,0.0,0,Broker,1,0.0,1,Medium,15000.0,gray,8548.285874,1
29952,40,F,0.0,91,108989,1,1,Own,20160,4/19/2015,Sunday,Local,13,0.0,40,Broker,1,5231.3,1,Large,15000.0,white,19133.52963,0
25074,26,F,0.0,51,70056,1,1,Rent,50047,7/6/2015,Monday,Highway,0,0.0,49,Online,1,0.0,5,Medium,15000.0,silver,25838.46512,0
5630,49,F,1.0,73,49215,1,1,Rent,85015,8/16/2015,Sunday,Local,7,0.0,5,Broker,1,0.0,1,Compact,15000.0,silver,20507.3717,0
4003,23,M,0.0,57,79380,1,1,Rent,80016,10/25/2015,Sunday,Local,6,0.0,90,Online,1,0.0,6,Compact,15000.0,silver,20241.51442,0
24317,47,F,0.0,60,39212,1,0,Own,15022,7/27/2016,Wednesday,Highway,1,1.0,1,Broker,0,0.0,1,Medium,15000.0,white,29321.49859,1
4754,51,F,0.0,84,84341,1,0,Own,80011,11/6/2016,Sunday,Parking Lot,2,0.0,78,Phone,1,5669.59,1,Large,15000.0,white,18180.23897,0
29625,27,F,0.0,75,95357,1,0,Rent,50048,1/22/2016,Friday,Local,2,0.0,59,Online,0,2427.09,1,Medium,64095.54644177004,blue,9655.507266,1
16957,50,M,0.0,65,74222,1,1,Rent,80027,12/12/2016,Monday,Highway,0,0.0,37,Broker,1,0.0,3,Medium,50097.623697270814,blue,20927.45225,1
20581,66,M,1.0,76,108739,0,1,Rent,50047,11/25/2016,Friday,Parking Lot,0,1.0,88,Online,1,0.0,1,Large,15000.0,black,44363.58266,0
3682,47,F,1.0,67,123150,1,0,Rent,85019,9/14/2015,Monday,Parking Lot,0,0.0,100,Phone,1,0.0,1,Large,55707.02497731479,black,23660.24913,0
19404,50,F,0.0,93,55087,0,0,Own,50008,12/15/2015,Tuesday,Local,0,0.0,94,Phone,0,2090.55,6,Large,23151.650387014408,white,32906.73466,0
20695,44,M,1.0,83,33980,1,1,Rent,80002,11/15/2015,Sunday,Parking Lot,13,0.0,87,Broker,0,0.0,6,Medium,27101.04176221492,gray,33142.87512,0
7449,40,M,1.0,89,118220,1,1,Own,20153,6/16/2016,Thursday,Local,0,0.0,99,Broker,1,0.0,4,Large,15000.0,blue,15960.754669999998,0
23360,55,M,1.0,87,120217,0,0,Rent,50031,12/27/2016,Tuesday,Highway,0,1.0,6,Broker,0,0.0,1,Large,45744.76359955256,black,24326.00692,0
13136,58,F,0.0,91,101165,1,1,Own,15033,4/3/2015,Friday,Local,0,0.0,7,Broker,1,2706.57,4,Compact,52016.71302625522,black,12217.00454,0
3986,64,M,1.0,88,44259,0,0,Rent,15035,9/25/2016,Sunday,Local,0,0.0,3,Phone,0,8680.19,1,Large,15000.0,white,45134.41217,0
25309,35,F,1.0,68,116274,1,1,Own,50049,11/19/2015,Thursday,Parking Lot,0,0.0,90,Broker,0,1474.11,1,Medium,15000.0,other,5071.5719850000005,0
9206,68,F,0.0,86,59251,1,1,Rent,85007,1/16/2015,Friday,Parking Lot,0,0.0,27,Online,0,0.0,1,Compact,67811.76874982039,white,29508.48575,0
26474,84,F,1.0,82,41843,1,1,Rent,50038,3/26/2016,Saturday,Local,0,0.0,0,Broker,0,0.0,20,Compact,15000.0,red,21726.46749,0
18954,44,F,0.0,76,114095,1,1,Own,50040,2/8/2016,Monday,Highway,0,0.0,100,Broker,1,2250.87,1,Medium,20765.029951211072,blue,19154.16709,0
25391,57,F,1.0,87,48649,0,1,Rent,50049,8/21/2015,Friday,Parking Lot,0,0.0,54,Broker,1,927.53,1,Large,57205.61439397132,blue,26586.64191,1
4278,48,F,1.0,97,82756,1,0,Rent,20141,1/28/2016,Thursday,Highway,0,,5,Broker,1,0.0,1,Large,42164.25047845235,silver,20784.99724,0
3667,45,M,0.0,83,121867,1,0,Own,85072,7/30/2015,Thursday,Local,10,1.0,100,Broker,1,0.0,10,Compact,55247.69216587693,silver,24097.714180000003,0
8413,28,F,0.0,86,114551,1,1,Rent,80040,6/11/2015,Thursday,Highway,3,0.0,26,Broker,0,0.0,16,Compact,15000.0,red,20018.87851,1
18831,46,M,1.0,68,64516,1,0,Rent,50001,7/25/2016,Monday,Local,15,0.0,1,Broker,1,0.0,7,Compact,49347.53735378411,white,19698.72382,0
21851,61,F,0.0,81,103008,1,1,Rent,15032,9/21/2015,Monday,Local,17,1.0,50,Phone,1,3271.08,1,Medium,15000.0,white,20776.46333,1
6521,25,F,0.0,86,53644,0,0,Rent,85046,11/21/2015,Saturday,Local,9,0.0,15,Online,1,0.0,1,Compact,21587.823118331944,other,12353.80858,0
27721,42,F,0.0,68,56696,1,0,Rent,50058,9/24/2015,Thursday,Highway,2,1.0,100,Online,0,0.0,10,Large,61956.24987989667,other,41381.77564,0
19557,42,M,1.0,55,59524,1,1,Own,15057,2/19/2016,Friday,Parking Lot,0,0.0,98,Broker,1,0.0,8,Large,57982.96051437781,gray,20200.12603,0
17608,55,F,0.0,90,41070,0,1,Rent,85076,3/19/2016,Saturday,Highway,10,0.0,33,Broker,0,0.0,1,Medium,15000.0,blue,36507.91074,0
15465,40,F,0.0,94,95579,1,1,Rent,50054,8/2/2015,Sunday,Local,0,0.0,88,Broker,1,690.21,1,Large,15000.0,white,46099.14153,1
11832,35,M,0.0,80,40587,0,1,Own,50031,10/15/2015,Thursday,Parking Lot,0,0.0,3,Broker,1,0.0,1,Compact,15000.0,red,12664.12668,0
16929,25,F,1.0,62,60212,0,0,Rent,20151,8/9/2016,Tuesday,Parking Lot,5,0.0,92,Online,1,0.0,10,Large,60948.2778226269,silver,9435.636259,0
1205,31,M,1.0,47,120748,1,1,Own,50034,5/20/2015,Wednesday,Highway,0,0.0,60,Broker,1,0.0,1,Large,29397.51215481405,other,17142.94359,0
